time,open,high,low,close,volume,signal,action,action_price,budget,profit,drawdown
2021-02-22 22:30:00+07:00,1709.3,1741.2,1706.5,1741.1,942126.547,1834.7518461538461,sell,1946.6,92.96580000000017,0.0,0.10551731223672037
2021-02-22 22:45:00+07:00,1741.2,1752.0,1727.9,1732.5,998804.1733,1830.7172307692308,sell,1946.6,92.96580000000017,0.0,0.09996917702661046
2021-02-22 23:00:00+07:00,1732.5,1755.4,1710.0,1755.4,1047730.8235,1826.6355384615385,sell,1946.6,92.96580000000017,0.0,0.0982225418678721
2021-02-22 23:15:00+07:00,1755.4,1763.4,1743.3,1748.9,1181571.1421,1822.573076923077,sell,1946.6,92.96580000000017,0.0,0.09411281208260548
2021-02-22 23:30:00+07:00,1748.9,1760.3,1743.0,1746.7,830459.2206,1818.5024615384614,sell,1946.6,92.96580000000017,0.0,0.09570533237439637
2021-02-22 23:45:00+07:00,1746.7,1752.8,1726.3,1729.7,717199.5267,1814.3695384615385,sell,1946.6,92.96580000000017,0.0,0.09955820404808383
2021-02-23 00:00:00+07:00,1729.7,1734.1,1704.9,1709.8,769087.6628,1810.1184615384614,sell,1946.6,92.96580000000017,0.0,0.10916469742114457
2021-02-23 00:15:00+07:00,1709.8,1728.5,1709.2,1719.9,1642281.4141,1805.753076923077,sell,1946.6,92.96580000000017,0.0,0.11204150827083115
2021-02-23 00:30:00+07:00,1719.9,1724.7,1700.1,1700.1,2247990.241,1801.2713846153847,sell,1946.6,92.96580000000017,0.0,0.11399362991883277
2021-02-23 00:45:00+07:00,1700.5,1700.5,1672.4,1679.9,3209532.7397,1796.6670769230768,sell,1946.6,92.96580000000017,0.0,0.12642556251926432
2021-02-23 01:00:00+07:00,1679.9,1690.5,1657.2,1673.5,2616319.5891,1791.9589230769232,sell,1946.6,92.96580000000017,0.0,0.1315627247508476
2021-02-23 01:15:00+07:00,1673.5,1715.1,1671.8,1708.1,1302885.3919,1787.2658461538463,sell,1946.6,92.96580000000017,0.0,0.11892530566115278
2021-02-23 01:30:00+07:00,1708.1,1720.9,1699.6,1717.3,1080699.4447,1782.6175384615383,sell,1946.6,92.96580000000017,0.0,0.1159457515668344
2021-02-23 01:45:00+07:00,1717.2,1718.5,1705.8,1718.2,882576.3407,1778.0263076923077,sell,1946.6,92.96580000000017,0.0,0.11717867050241443
2021-02-23 02:00:00+07:00,1718.2,1730.5,1709.8,1725.3,2419869.0643,1773.5070769230767,sell,1946.6,92.96580000000017,0.0,0.1110140758245145
2021-02-23 02:15:00+07:00,1725.3,1730.0,1716.8,1724.1,1992391.2285,1769.0536923076922,sell,1946.6,92.96580000000017,0.0,0.11127093393609366
2021-02-23 02:30:00+07:00,1724.1,1745.0,1721.5,1735.8,3118473.0084,1764.693076923077,sell,1946.6,92.96580000000017,0.0,0.10356519058871876
2021-02-23 02:45:00+07:00,1735.8,1750.6,1731.8,1746.3,1212904.3462,1760.4646153846154,sell,1946.6,92.96580000000017,0.0,0.10068837973903216
2021-02-23 03:00:00+07:00,1746.3,1776.4,1741.4,1765.0,1037783.8388,1756.4738461538461,buy,1765.0,101.50100000000018,8.535199999999996,-0.013371104815863972
2021-02-23 03:15:00+07:00,1765.0,1777.7,1760.7,1775.3,2016233.5969,1752.9283076923077,buy,1765.0,101.50100000000018,0.0,-0.002436260623229436
2021-02-23 03:30:00+07:00,1775.3,1781.5,1767.5,1780.5,688041.2065,1749.9135384615386,buy,1765.0,101.50100000000018,0.0,0.00141643059490085
2021-02-23 03:45:00+07:00,1780.5,1783.7,1764.3,1767.0,1473906.3503,1747.2849230769232,buy,1765.0,101.50100000000018,0.0,-0.0003966005665722637
2021-02-23 04:00:00+07:00,1767.0,1794.8,1765.7,1792.1,778303.6292,1744.951230769231,buy,1765.0,101.50100000000018,0.0,0.0003966005665722637
2021-02-23 04:15:00+07:00,1792.1,1799.0,1785.6,1791.7,1610002.6891,1742.8929230769231,buy,1765.0,101.50100000000018,0.0,0.011671388101982951
2021-02-23 04:30:00+07:00,1791.7,1801.9,1786.4,1799.4,2683651.294,1741.1696923076925,buy,1765.0,101.50100000000018,0.0,0.012124645892351326
2021-02-23 04:45:00+07:00,1799.4,1804.2,1796.5,1800.2,1102988.9409,1739.765076923077,buy,1765.0,101.50100000000018,0.0,0.017847025495750707
2021-02-23 05:00:00+07:00,1800.2,1802.9,1784.1,1786.4,1112852.8961,1738.6298461538463,buy,1765.0,101.50100000000018,0.0,0.01082152974504244
2021-02-23 05:15:00+07:00,1786.3,1786.3,1777.2,1777.2,880260.9974,1737.7089230769232,buy,1765.0,101.50100000000018,0.0,0.006912181303116173
2021-02-23 05:30:00+07:00,1777.1,1782.0,1761.2,1779.2,1202600.3446,1736.9316923076922,buy,1765.0,101.50100000000018,0.0,-0.002152974504249266
2021-02-23 05:45:00+07:00,1779.2,1783.5,1773.2,1775.7,990486.537,1736.2835384615382,buy,1765.0,101.50100000000018,0.0,0.0046458923512748135
2021-02-23 06:00:00+07:00,1775.7,1788.0,1763.4,1766.4,889177.2283,1735.8030769230768,buy,1765.0,101.50100000000018,0.0,-0.0009065155807364924
2021-02-23 06:15:00+07:00,1766.4,1770.4,1746.0,1754.2,1624129.6319,1735.5426153846154,buy,1765.0,101.50100000000018,0.0,-0.01076487252124646
2021-02-23 06:30:00+07:00,1754.2,1774.6,1754.2,1770.6,598084.705,1735.524307692308,buy,1765.0,101.50100000000018,0.0,-0.006118980169971646
2021-02-23 06:45:00+07:00,1770.6,1785.3,1770.6,1777.3,724679.2747,1735.7804615384616,buy,1765.0,101.50100000000018,0.0,0.003172804532577852
2021-02-23 07:00:00+07:00,1777.3,1782.5,1745.3,1748.5,2278605.7386,1736.3253846153846,buy,1765.0,101.50100000000018,0.0,-0.011161473087818723
2021-02-23 07:15:00+07:00,1748.5,1769.0,1743.6,1762.1,847034.9046,1737.2169230769234,buy,1765.0,101.50100000000018,0.0,-0.012124645892351326
2021-02-23 07:30:00+07:00,1762.0,1781.7,1762.0,1773.8,1182049.9946,1738.4060000000002,buy,1765.0,101.50100000000018,0.0,-0.0016997167138810198
2021-02-23 07:45:00+07:00,1773.8,1775.0,1758.7,1759.8,583374.2855,1739.7612307692305,buy,1765.0,101.50100000000018,0.0,-0.003569405099150116
2021-02-23 08:00:00+07:00,1759.8,1779.4,1750.0,1750.2,710594.9824,1741.268,buy,1765.0,101.50100000000018,0.0,-0.0084985835694051
2021-02-23 08:15:00+07:00,1750.2,1757.8,1721.0,1723.5,3297122.3142,1742.8716923076922,sell,1723.5,99.34300000000017,-2.158,-0.019901363504496637
2021-02-23 08:30:00+07:00,1723.5,1740.6,1721.8,1732.1,1990884.1611,1744.5735384615386,sell,1723.5,99.34300000000017,0.0,-0.00992167101827671
2021-02-23 08:45:00+07:00,1732.1,1733.3,1701.6,1711.4,4193614.5214,1746.3241538461539,sell,1723.5,99.34300000000017,0.0,-0.005686103858427592
2021-02-23 09:00:00+07:00,1711.4,1723.9,1705.5,1718.8,3126010.8945,1748.0823076923077,sell,1723.5,99.34300000000017,0.0,-0.00023208587177260862
2021-02-23 09:15:00+07:00,1718.8,1725.5,1698.2,1702.0,3749112.3022,1749.7763076923077,sell,1723.5,99.34300000000017,0.0,-0.0011604293588627793
2021-02-23 09:30:00+07:00,1702.0,1714.9,1671.8,1675.3,3530209.5363,1751.253846153846,sell,1723.5,99.34300000000017,0.0,0.004989846243109898
2021-02-23 09:45:00+07:00,1675.3,1695.3,1655.7,1665.1,5395846.8275,1752.3629230769232,sell,1723.5,99.34300000000017,0.0,0.016362053959965213
2021-02-23 10:00:00+07:00,1665.0,1711.2,1665.0,1703.2,3549525.4916,1753.2056923076923,sell,1723.5,99.34300000000017,0.0,0.007136640557006066
2021-02-23 10:15:00+07:00,1703.2,1709.3,1681.3,1688.6,1855659.4047,1753.8179999999998,sell,1723.5,99.34300000000017,0.0,0.00823904844792576
2021-02-23 10:30:00+07:00,1688.6,1695.7,1661.9,1672.8,3992039.1462,1754.1938461538462,sell,1723.5,99.34300000000017,0.0,0.016129968088192604
2021-02-23 10:45:00+07:00,1672.8,1696.9,1672.1,1678.2,1636799.8541,1754.2847692307694,sell,1723.5,99.34300000000017,0.0,0.015433710472874911
2021-02-23 11:00:00+07:00,1678.2,1689.5,1668.8,1686.3,2165114.7349,1754.061846153846,sell,1723.5,99.34300000000017,0.0,0.019727299100667246
2021-02-23 11:15:00+07:00,1686.3,1693.3,1669.4,1669.6,1591564.2762,1753.5683076923076,sell,1723.5,99.34300000000017,0.0,0.017522483318827994
2021-02-23 11:30:00+07:00,1669.6,1676.2,1621.1,1632.0,6550882.275,1752.7684615384615,sell,1723.5,99.34300000000017,0.0,0.027444154337104704
2021-02-23 11:45:00+07:00,1632.0,1634.3,1590.9,1631.5,9959283.2119,1751.7078461538463,sell,1723.5,99.34300000000017,0.0,0.05175514940527998
2021-02-23 12:00:00+07:00,1631.5,1631.5,1578.0,1584.6,7589149.6141,1750.3066153846155,sell,1723.5,99.34300000000017,0.0,0.05337975050768785
2021-02-23 12:15:00+07:00,1584.6,1603.7,1550.0,1579.3,5768312.5172,1748.5729230769232,sell,1723.5,99.34300000000017,0.0,0.06950971859588045
2021-02-23 12:30:00+07:00,1579.8,1617.0,1556.1,1608.3,3539587.4491,1746.5583076923078,sell,1723.5,99.34300000000017,0.0,0.06179286335944299
2021-02-23 12:45:00+07:00,1608.3,1634.7,1605.5,1620.6,3279336.7856,1744.2446153846154,sell,1723.5,99.34300000000017,0.0,0.05152306353350737
2021-02-23 13:00:00+07:00,1620.5,1637.8,1599.3,1637.8,4171940.6313,1741.6383076923075,sell,1723.5,99.34300000000017,0.0,0.04972439802727012
2021-02-23 13:15:00+07:00,1637.8,1646.9,1628.2,1636.7,1981033.0804,1738.7412307692307,sell,1723.5,99.34300000000017,0.0,0.04444444444444439
2021-02-23 13:30:00+07:00,1637.0,1637.1,1598.2,1602.7,2237582.5267,1735.4933846153847,sell,1723.5,99.34300000000017,0.0,0.05013054830287211
2021-02-23 13:45:00+07:00,1602.7,1610.8,1576.1,1577.3,5081516.0069,1731.8069230769229,sell,1723.5,99.34300000000017,0.0,0.06539019437191763
2021-02-23 14:00:00+07:00,1577.3,1610.7,1566.9,1586.0,2371931.6803,1727.752,sell,1723.5,99.34300000000017,0.0,0.06544821583986073
2021-02-23 14:15:00+07:00,1586.0,1602.0,1576.7,1594.9,2656003.0256,1723.3927692307695,sell,1723.5,99.34300000000017,0.0,0.07049608355091384
2021-02-23 14:30:00+07:00,1594.9,1615.1,1586.5,1613.2,1090121.1356,1718.8146153846153,sell,1723.5,99.34300000000017,0.0,0.06289527125036269
2021-02-23 14:45:00+07:00,1613.2,1617.9,1580.4,1583.9,1946377.3809,1714.011230769231,sell,1723.5,99.34300000000017,0.0,0.06127067014795469
2021-02-23 15:00:00+07:00,1583.9,1597.2,1520.3,1528.4,4967423.001,1708.9140000000002,sell,1723.5,99.34300000000017,0.0,0.07328111401218448
2021-02-23 15:15:00+07:00,1528.8,1538.1,1479.6,1482.6,6600038.1821,1703.490923076923,sell,1723.5,99.34300000000017,0.0,0.10757180156657968
2021-02-23 15:30:00+07:00,1482.6,1533.4,1478.4,1497.5,4898036.694,1697.7955384615384,sell,1723.5,99.34300000000017,0.0,0.11029881055990712
2021-02-23 15:45:00+07:00,1497.5,1517.0,1442.6,1442.6,6671154.3211,1691.8390769230768,sell,1723.5,99.34300000000017,0.0,0.11981433130258196
2021-02-23 16:00:00+07:00,1442.6,1514.0,1370.0,1424.8,10724295.0176,1685.6667692307694,sell,1723.5,99.34300000000017,0.0,0.12155497534087613
2021-02-23 16:15:00+07:00,1421.6,1513.4,1407.5,1504.2,6157997.0975,1679.3658461538462,sell,1723.5,99.34300000000017,0.0,0.1219031041485349
2021-02-23 16:30:00+07:00,1504.2,1518.0,1462.8,1479.0,4234550.3358,1672.8406153846154,sell,1723.5,99.34300000000017,0.0,0.11923411662315056
2021-02-23 16:45:00+07:00,1479.0,1500.0,1459.4,1499.0,2330137.5454,1666.207230769231,sell,1723.5,99.34300000000017,0.0,0.12967798085291557
2021-02-23 17:00:00+07:00,1499.0,1523.2,1493.9,1503.6,2074023.8924,1659.4881538461536,sell,1723.5,99.34300000000017,0.0,0.11621700029010731
2021-02-23 17:15:00+07:00,1503.5,1506.8,1471.6,1481.3,1899174.7865,1652.640153846154,sell,1723.5,99.34300000000017,0.0,0.12573252103278215
2021-02-23 17:30:00+07:00,1481.3,1481.8,1444.2,1476.6,2420136.9098,1645.6704615384613,sell,1723.5,99.34300000000017,0.0,0.1402378880185669
2021-02-23 17:45:00+07:00,1476.6,1482.1,1451.0,1477.8,1899700.6544,1638.6432307692307,sell,1723.5,99.34300000000017,0.0,0.14006382361473751
2021-02-23 18:00:00+07:00,1477.8,1502.3,1468.5,1492.0,1753107.4771,1631.6247692307693,sell,1723.5,99.34300000000017,0.0,0.12834348709022342
2021-02-23 18:15:00+07:00,1492.0,1492.4,1442.1,1460.2,1682747.8402,1624.6421538461536,sell,1723.5,99.34300000000017,0.0,0.1340876124165941
2021-02-23 18:30:00+07:00,1460.2,1466.4,1391.3,1392.6,3758213.181,1617.6663076923078,sell,1723.5,99.34300000000017,0.0,0.1491731940818102
2021-02-23 18:45:00+07:00,1392.5,1469.3,1371.1,1451.6,5173283.3662,1610.737230769231,sell,1723.5,99.34300000000017,0.0,0.14749057151145928
2021-02-23 19:00:00+07:00,1451.6,1495.0,1440.0,1461.7,3641564.3203,1603.7881538461538,sell,1723.5,99.34300000000017,0.0,0.13257905425007252
2021-02-23 19:15:00+07:00,1461.7,1483.7,1459.1,1459.2,1878841.4418,1596.795076923077,sell,1723.5,99.34300000000017,0.0,0.1391354801276472
2021-02-23 19:30:00+07:00,1459.2,1501.9,1422.0,1482.3,3372145.3395,1589.779076923077,sell,1723.5,99.34300000000017,0.0,0.1285755729619959
2021-02-23 19:45:00+07:00,1482.3,1549.0,1482.3,1529.2,4488225.0398,1582.8220000000001,sell,1723.5,99.34300000000017,0.0,0.10124746156077749
2021-02-23 20:00:00+07:00,1529.2,1552.1,1514.7,1551.9,4346425.8042,1576.0710769230768,sell,1723.5,99.34300000000017,0.0,0.09944879605454024
2021-02-23 20:15:00+07:00,1551.9,1564.1,1529.0,1538.3,2940123.844,1569.5490769230769,sell,1723.5,99.34300000000017,0.0,0.09248621990136356
2021-02-23 20:30:00+07:00,1538.3,1553.0,1511.2,1513.8,1574552.5536,1563.1696923076925,sell,1723.5,99.34300000000017,0.0,0.09892660284305192
2021-02-23 20:45:00+07:00,1513.8,1553.0,1513.8,1552.4,1157479.8042,1556.935692307692,sell,1723.5,99.34300000000017,0.0,0.09892660284305192
2021-02-23 21:00:00+07:00,1552.4,1571.4,1548.4,1566.2,1174898.9129,1550.844153846154,buy,1566.2,108.46640000000018,9.123399999999998,-0.011365087472864228
2021-02-23 21:15:00+07:00,1566.2,1566.4,1550.0,1551.7,1092704.0772,1545.0164615384615,buy,1566.2,108.46640000000018,0.0,-0.010343506576427049
2021-02-23 21:30:00+07:00,1551.7,1561.2,1504.1,1504.1,4964979.339,1539.5033846153844,sell,1504.1,104.55410000000018,-3.9123000000000085,-0.03796290140283235
2021-02-23 21:45:00+07:00,1504.1,1528.2,1477.1,1517.4,4367709.5974,1534.3843076923076,sell,1504.1,104.55410000000018,0.0,-0.016022870819759415
2021-02-23 22:00:00+07:00,1517.4,1549.5,1502.6,1532.6,3957701.1581,1529.7183076923077,buy,1532.6,102.50210000000017,-2.052,-0.01957457914654835
2021-02-23 22:15:00+07:00,1532.6,1565.1,1521.5,1561.3,2148212.5976,1525.6203076923075,buy,1532.6,102.50210000000017,0.0,-0.00724259428422283
2021-02-23 22:30:00+07:00,1561.3,1587.1,1547.4,1586.6,1729215.6031,1522.018769230769,buy,1532.6,102.50210000000017,0.0,0.009656792378963972
2021-02-23 22:45:00+07:00,1586.6,1602.9,1564.6,1573.0,3105241.1104,1518.868,buy,1532.6,102.50210000000017,0.0,0.020879551089651574
2021-02-23 23:00:00+07:00,1573.0,1607.5,1566.8,1588.4,1725617.2812,1516.1772307692308,buy,1532.6,102.50210000000017,0.0,0.02231502022706515
2021-02-23 23:15:00+07:00,1588.4,1596.4,1551.8,1575.7,1533783.9723,1513.864769230769,buy,1532.6,102.50210000000017,0.0,0.012527730653790974
2021-02-23 23:30:00+07:00,1575.6,1585.0,1536.8,1544.5,1515104.4221,1511.918153846154,buy,1532.6,102.50210000000017,0.0,0.0027404410805167987
2021-02-23 23:45:00+07:00,1544.5,1562.1,1543.0,1550.5,1272392.6996,1510.4006153846153,buy,1532.6,102.50210000000017,0.0,0.006785854104136821
2021-02-24 00:00:00+07:00,1550.5,1568.8,1528.6,1533.2,1164789.6661,1509.2652307692308,buy,1532.6,102.50210000000017,0.0,-0.0026099438862064468
2021-02-24 00:15:00+07:00,1533.2,1563.7,1530.8,1560.4,959614.8137,1508.4723076923076,buy,1532.6,102.50210000000017,0.0,-0.0011744747487928712
2021-02-24 00:30:00+07:00,1560.4,1571.9,1535.9,1539.2,1399625.4201,1508.0155384615387,buy,1532.6,102.50210000000017,0.0,0.002153203706120437
2021-02-24 00:45:00+07:00,1539.2,1542.0,1515.3,1517.8,1243209.7352,1507.9427692307693,buy,1532.6,102.50210000000017,0.0,-0.011288007307842853
2021-02-24 01:00:00+07:00,1517.8,1536.7,1502.3,1502.6,1250522.0589,1508.2356923076925,sell,1502.6,100.46210000000016,-2.04,-0.022693997071742404
2021-02-24 01:15:00+07:00,1502.6,1530.5,1499.8,1527.2,1057646.2179,1508.8704615384615,buy,1527.2,98.78930000000015,-1.6728000000000094,-0.01794133053954956
2021-02-24 01:30:00+07:00,1527.2,1532.0,1512.9,1522.9,762186.6441,1509.8476923076923,buy,1527.2,98.78930000000015,0.0,-0.009363541121005733
2021-02-24 01:45:00+07:00,1522.9,1530.0,1490.5,1494.9,1208872.5108,1511.119076923077,sell,1494.9,96.68980000000016,-2.0994999999999973,-0.02347983142685123
2021-02-24 02:00:00+07:00,1494.9,1515.5,1488.1,1508.1,2173264.7057,1512.5955384615384,sell,1494.9,96.68980000000016,0.0,-0.013780185965616367
2021-02-24 02:15:00+07:00,1508.1,1508.2,1485.5,1493.9,2533735.7846,1514.0958461538462,sell,1494.9,96.68980000000016,0.0,-0.008896916181684363
2021-02-24 02:30:00+07:00,1493.9,1494.3,1444.2,1450.8,4125282.0534,1515.5006153846152,sell,1494.9,96.68980000000016,0.0,0.00040136463977532704
2021-02-24 02:45:00+07:00,1450.8,1469.8,1442.2,1442.4,2785333.6102,1516.8689230769232,sell,1494.9,96.68980000000016,0.0,0.016790420763930787
2021-02-24 03:00:00+07:00,1442.4,1477.5,1430.9,1450.2,3136807.8663,1518.2047692307692,sell,1494.9,96.68980000000016,0.0,0.011639574553481899
2021-02-24 03:15:00+07:00,1450.2,1483.2,1438.7,1480.8,2903653.4087,1519.5027692307692,sell,1494.9,96.68980000000016,0.0,0.007826610475617128
2021-02-24 03:30:00+07:00,1480.8,1505.5,1478.7,1503.2,2473125.2761,1520.7533846153844,sell,1494.9,96.68980000000016,0.0,-0.007090775302695771
2021-02-24 03:45:00+07:00,1503.2,1522.4,1498.8,1522.4,1249114.6652,1521.9963076923077,buy,1522.4,94.87480000000016,-1.8150000000000002,-0.015501839201261256
2021-02-24 04:00:00+07:00,1522.4,1547.2,1517.5,1538.0,1816994.4091,1523.2378461538462,buy,1522.4,94.87480000000016,0.0,-0.003218602207041573
2021-02-24 04:15:00+07:00,1538.0,1547.5,1528.4,1547.5,2345191.4115,1524.4716923076924,buy,1522.4,94.87480000000016,0.0,0.003941145559642669
2021-02-24 04:30:00+07:00,1547.5,1549.5,1534.4,1543.3,761108.0335,1525.5393846153845,buy,1522.4,94.87480000000016,0.0,0.007882291119285338
2021-02-24 04:45:00+07:00,1543.3,1547.2,1530.7,1535.3,468850.5108,1526.318153846154,buy,1522.4,94.87480000000016,0.0,0.005451918024172329
2021-02-24 05:00:00+07:00,1535.3,1564.8,1530.4,1564.7,559119.3326,1526.9573846153846,buy,1522.4,94.87480000000016,0.0,0.005254860746190226
2021-02-24 05:15:00+07:00,1564.9,1571.2,1543.7,1546.6,1602057.9656,1527.3876923076923,buy,1522.4,94.87480000000016,0.0,0.013991066736731447
2021-02-24 05:30:00+07:00,1546.6,1552.2,1540.2,1545.3,530136.7217,1527.6336923076924,buy,1522.4,94.87480000000016,0.0,0.011692065160273222
2021-02-24 05:45:00+07:00,1545.3,1572.4,1545.3,1567.1,869567.5105,1527.8035384615384,buy,1522.4,94.87480000000016,0.0,0.015042038885969432
2021-02-24 06:00:00+07:00,1567.1,1574.2,1558.2,1573.0,1515629.961,1527.9107692307693,buy,1522.4,94.87480000000016,0.0,0.02351550183920123
2021-02-24 06:15:00+07:00,1573.0,1578.6,1544.1,1555.5,1037837.4422,1527.9386153846156,buy,1522.4,94.87480000000016,0.0,0.014253809774040867
2021-02-24 06:30:00+07:00,1555.5,1566.5,1550.0,1556.5,864407.8426,1527.8752307692307,buy,1522.4,94.87480000000016,0.0,0.01812926957435622
2021-02-24 06:45:00+07:00,1556.0,1579.3,1551.0,1578.1,869490.1262,1527.7664615384615,buy,1522.4,94.87480000000016,0.0,0.018786127167629996
2021-02-24 07:00:00+07:00,1577.9,1584.6,1544.9,1545.4,1358366.5938,1527.5786153846154,buy,1522.4,94.87480000000016,0.0,0.01477929584866001
2021-02-24 07:15:00+07:00,1545.4,1545.4,1499.9,1508.5,5340800.2127,1527.2072307692308,sell,1508.5,93.99910000000015,-0.8757000000000057,-0.024461385482267214
2021-02-24 07:30:00+07:00,1508.5,1544.0,1507.2,1538.9,1993206.0693,1526.7753846153844,buy,1538.9,92.11430000000016,-1.8848000000000056,-0.020599129248164302
2021-02-24 07:45:00+07:00,1538.9,1569.1,1537.3,1568.9,1785516.4826,1526.3135384615384,buy,1538.9,92.11430000000016,0.0,-0.0010397036844500204
2021-02-24 08:00:00+07:00,1568.9,1573.1,1559.6,1566.6,895802.1554,1525.864,buy,1538.9,92.11430000000016,0.0,0.013451166417570872
2021-02-24 08:15:00+07:00,1566.6,1591.9,1564.5,1588.0,1029668.3138,1525.518,buy,1538.9,92.11430000000016,0.0,0.01663525895119885
2021-02-24 08:30:00+07:00,1588.0,1600.0,1576.8,1594.6,1226434.1585,1525.359384615385,buy,1538.9,92.11430000000016,0.0,0.02462798102540767
2021-02-24 08:45:00+07:00,1594.6,1605.6,1585.0,1605.4,1194798.9684,1525.5278461538462,buy,1538.9,92.11430000000016,0.0,0.029956462408213598
2021-02-24 09:00:00+07:00,1605.4,1617.6,1594.2,1616.3,2327432.6103,1526.0984615384618,buy,1538.9,92.11430000000016,0.0,0.035934758593800735
2021-02-24 09:15:00+07:00,1616.3,1619.4,1605.6,1616.0,1160644.3085,1527.0339999999999,buy,1538.9,92.11430000000016,0.0,0.04334264734550641
2021-02-24 09:30:00+07:00,1616.0,1628.1,1613.2,1616.3,1282285.5217,1528.3352307692307,buy,1538.9,92.11430000000016,0.0,0.048281239846643675
2021-02-24 09:45:00+07:00,1616.8,1634.5,1616.2,1618.6,1690884.5685,1529.9453846153847,buy,1538.9,92.11430000000016,0.0,0.05023068425498729
2021-02-24 10:00:00+07:00,1618.6,1633.1,1614.8,1629.1,1429882.0626,1531.7943076923077,buy,1538.9,92.11430000000016,0.0,0.04932094353109355
2021-02-24 10:15:00+07:00,1629.1,1629.3,1617.3,1619.2,799616.8877,1533.74,buy,1538.9,92.11430000000016,0.0,0.05094548053804657
2021-02-24 10:30:00+07:00,1619.2,1623.9,1613.2,1621.6,793502.1757,1535.768,buy,1538.9,92.11430000000016,0.0,0.048281239846643675
2021-02-24 10:45:00+07:00,1621.6,1640.1,1615.0,1637.3,630832.5264,1537.9176923076923,buy,1538.9,92.11430000000016,0.0,0.04945090649164982
2021-02-24 11:00:00+07:00,1637.3,1652.7,1635.4,1651.9,806953.3746,1540.2744615384618,buy,1538.9,92.11430000000016,0.0,0.06270712846838651
2021-02-24 11:15:00+07:00,1651.9,1654.7,1625.1,1626.1,1121301.9202,1542.8046153846153,buy,1538.9,92.11430000000016,0.0,0.056014035999739954
2021-02-24 11:30:00+07:00,1626.1,1632.2,1608.9,1610.5,994992.8548,1545.4458461538463,buy,1538.9,92.11430000000016,0.0,0.04548703619468451
2021-02-24 11:45:00+07:00,1610.5,1648.0,1610.0,1643.7,864779.2968,1548.3027692307692,buy,1538.9,92.11430000000016,0.0,0.04620183247774378
2021-02-24 12:00:00+07:00,1643.7,1651.6,1642.7,1643.0,751016.6456,1551.3232307692308,buy,1538.9,92.11430000000016,0.0,0.06745077652868929
2021-02-24 12:15:00+07:00,1643.0,1643.0,1617.6,1629.1,1140571.5998,1554.3952307692307,buy,1538.9,92.11430000000016,0.0,0.0511404249788809
2021-02-24 12:30:00+07:00,1628.6,1635.1,1618.7,1629.6,622255.903,1557.5466153846153,buy,1538.9,92.11430000000016,0.0,0.05185522126194032
2021-02-24 12:45:00+07:00,1629.6,1636.5,1623.8,1626.5,472166.351,1560.7713846153845,buy,1538.9,92.11430000000016,0.0,0.05516927675612441
2021-02-24 13:00:00+07:00,1626.5,1647.9,1617.0,1617.1,1319576.929,1564.062153846154,buy,1538.9,92.11430000000016,0.0,0.05075053609721223
2021-02-24 13:15:00+07:00,1617.1,1633.9,1610.1,1612.2,1095785.9945,1567.3958461538462,buy,1538.9,92.11430000000016,0.0,0.046266813958021846
2021-02-24 13:30:00+07:00,1612.2,1626.5,1609.3,1626.4,1243236.1694,1570.8684615384616,buy,1538.9,92.11430000000016,0.0,0.04574696211579691
2021-02-24 13:45:00+07:00,1626.4,1641.4,1623.7,1636.9,710908.8053,1574.4827692307695,buy,1538.9,92.11430000000016,0.0,0.05510429527584635
2021-02-24 14:00:00+07:00,1636.9,1641.9,1613.1,1613.7,1919947.2838,1578.148,buy,1538.9,92.11430000000016,0.0,0.048216258366365464
2021-02-24 14:15:00+07:00,1613.7,1644.5,1613.1,1632.9,3741050.229,1581.8444615384615,buy,1538.9,92.11430000000016,0.0,0.048216258366365464
2021-02-24 14:30:00+07:00,1632.9,1648.2,1632.9,1643.2,478285.1219,1585.5155384615387,buy,1538.9,92.11430000000016,0.0,0.06108259146143349
2021-02-24 14:45:00+07:00,1643.2,1645.9,1636.3,1641.4,722973.0471,1589.1356923076924,buy,1538.9,92.11430000000016,0.0,0.0632919617908895
2021-02-24 15:00:00+07:00,1641.4,1667.8,1630.9,1665.6,981673.9056,1592.6935384615385,buy,1538.9,92.11430000000016,0.0,0.05978296185587107
2021-02-24 15:15:00+07:00,1665.6,1672.4,1658.0,1669.4,1154263.0818,1596.0952307692305,buy,1538.9,92.11430000000016,0.0,0.07739294301124174
2021-02-24 15:30:00+07:00,1669.4,1672.5,1660.5,1661.7,621318.5589,1599.2996923076923,buy,1538.9,92.11430000000016,0.0,0.07901748001819475
2021-02-24 15:45:00+07:00,1661.7,1679.1,1658.1,1677.2,704822.0207,1602.3427692307694,buy,1538.9,92.11430000000016,0.0,0.0774579244915198
2021-02-24 16:00:00+07:00,1677.2,1687.2,1670.9,1687.2,949787.3955,1605.282923076923,buy,1538.9,92.11430000000016,0.0,0.08577555396711936
2021-02-24 16:15:00+07:00,1687.2,1698.0,1685.2,1696.2,1052243.2239,1608.1487692307694,buy,1538.9,92.11430000000016,0.0,0.0950679056468906
2021-02-24 16:30:00+07:00,1696.2,1714.4,1696.2,1706.3,1175699.6667,1610.9844615384613,buy,1538.9,92.11430000000016,0.0,0.10221586847748389
2021-02-24 16:45:00+07:00,1706.3,1708.4,1685.2,1689.7,2657357.1059,1613.8000000000002,buy,1538.9,92.11430000000016,0.0,0.0950679056468906
