time,open,high,low,close,signal,action,action_price,budget,profit,drawdown
2020-03-29 02:00:00+07:00,127.36,133.2,127.36,130.96,134.407132,sell,130.2,179.02145,0.0,-0.02304147465437788
2020-03-29 04:00:00+07:00,131.0,132.74,129.93,131.2,134.47654400000002,sell,130.2,179.02145,0.0,-0.019508448540706765
2020-03-29 06:00:00+07:00,131.22,132.1,129.96,130.62,134.542068,sell,130.2,179.02145,0.0,-0.014592933947772703
2020-03-29 08:00:00+07:00,130.59,130.7,129.44,129.94,134.599648,sell,130.2,179.02145,0.0,-0.003840245775729647
2020-03-29 10:00:00+07:00,129.97,130.39,129.49,130.22,134.647232,sell,130.2,179.02145,0.0,-0.0014592933947772484
2020-03-29 12:00:00+07:00,130.22,130.26,128.81,129.3,134.688808,sell,130.2,179.02145,0.0,-0.0004608294930875751
2020-03-29 14:00:00+07:00,129.3,129.71,128.23,129.44,134.724828,sell,130.2,179.02145,0.0,0.0037634408602149057
2020-03-29 16:00:00+07:00,129.44,130.39,128.37,129.78,134.755392,sell,130.2,179.02145,0.0,-0.0014592933947772484
2020-03-29 18:00:00+07:00,129.76,130.11,128.11,128.68,134.778336,sell,130.2,179.02145,0.0,0.0006912442396311444
2020-03-29 20:00:00+07:00,128.7,129.58,128.34,129.39,134.797036,sell,130.2,179.02145,0.0,0.004761904761904579
2020-03-29 22:00:00+07:00,129.39,129.46,127.5,128.02,134.810768,sell,130.2,179.02145,0.0,0.005683563748079729
2020-03-30 00:00:00+07:00,128.05,128.65,126.65,126.84,134.81772,sell,130.2,179.02145,0.0,0.011904761904761774
2020-03-30 02:00:00+07:00,126.87,127.41,123.6,125.71,134.818304,sell,130.2,179.02145,0.0,0.02142857142857137
2020-03-30 04:00:00+07:00,125.72,126.37,124.08,125.56,134.812756,sell,130.2,179.02145,0.0,0.029416282642088974
2020-03-30 06:00:00+07:00,125.56,125.91,124.04,125.6,134.801556,sell,130.2,179.02145,0.0,0.03294930875576031
2020-03-30 08:00:00+07:00,125.6,127.05,125.2,126.58,134.784984,sell,130.2,179.02145,0.0,0.02419354838709671
2020-03-30 10:00:00+07:00,126.61,127.56,126.49,127.53,134.76371600000002,sell,130.2,179.02145,0.0,0.020276497695852432
2020-03-30 12:00:00+07:00,127.53,130.85,127.53,130.07,134.73860000000002,sell,130.2,179.02145,0.0,-0.004992319508448585
2020-03-30 14:00:00+07:00,130.07,131.79,130.07,131.11,134.709048,sell,130.2,179.02145,0.0,-0.012211981566820304
2020-03-30 16:00:00+07:00,131.11,132.27,130.55,131.53,134.677452,sell,130.2,179.02145,0.0,-0.015898617511520906
2020-03-30 18:00:00+07:00,131.51,135.38,131.49,132.39,134.644416,sell,130.2,179.02145,0.0,-0.0397849462365592
2020-03-30 20:00:00+07:00,132.39,133.0,131.37,132.19,134.60997600000002,sell,130.2,179.02145,0.0,-0.02150537634408611
2020-03-30 22:00:00+07:00,132.19,133.89,131.8,133.08,134.57386400000001,sell,130.2,179.02145,0.0,-0.028341013824884777
2020-03-31 00:00:00+07:00,133.08,133.31,131.63,132.3,134.536204,sell,130.2,179.02145,0.0,-0.02388632872503851
2020-03-31 02:00:00+07:00,132.3,134.87,132.05,134.07,134.495692,sell,130.2,179.02145,0.0,-0.035867895545315026
2020-03-31 04:00:00+07:00,134.07,135.69,133.38,133.6,134.45193600000002,sell,130.2,179.02145,0.0,-0.0421658986175116
2020-03-31 06:00:00+07:00,133.58,133.99,132.07,132.68,134.402496,sell,130.2,179.02145,0.0,-0.02910906298003088
2020-03-31 08:00:00+07:00,132.68,134.29,132.65,133.22,134.347664,sell,130.2,179.02145,0.0,-0.03141321044546854
2020-03-31 10:00:00+07:00,133.23,133.29,130.72,131.03,134.283252,sell,130.2,179.02145,0.0,-0.023732718894009245
2020-03-31 12:00:00+07:00,131.02,132.43,130.53,132.3,134.209484,sell,130.2,179.02145,0.0,-0.017127496159754365
2020-03-31 14:00:00+07:00,132.31,133.44,131.55,133.27,134.127732,sell,130.2,179.02145,0.0,-0.024884792626728183
2020-03-31 16:00:00+07:00,133.26,133.34,132.04,132.51,134.038816,sell,130.2,179.02145,0.0,-0.024116743471582297
2020-03-31 18:00:00+07:00,132.52,132.97,131.26,132.72,133.9434,sell,130.2,179.02145,0.0,-0.021274961597542323
2020-03-31 20:00:00+07:00,132.72,133.13,132.05,133.09,133.84258400000002,sell,130.2,179.02145,0.0,-0.022503840245775782
2020-03-31 22:00:00+07:00,133.09,133.79,132.13,132.54,133.734792,sell,130.2,179.02145,0.0,-0.02757296466973889
2020-04-01 00:00:00+07:00,132.54,133.57,131.92,133.03,133.621328,sell,130.2,179.02145,0.0,-0.025883256528417855
2020-04-01 02:00:00+07:00,133.04,135.42,132.88,134.71,133.505776,buy,134.71,172.66234999999995,-6.359100000000027,-0.013584737584440742
2020-04-01 04:00:00+07:00,134.71,135.24,133.46,133.87,133.386152,buy,134.71,172.66234999999995,0.0,-0.009279192339098805
2020-04-01 06:00:00+07:00,133.87,133.96,131.1,132.22,133.26260399999998,sell,132.22,169.35562999999993,-3.3067200000000123,-0.013159885040084775
2020-04-01 08:00:00+07:00,132.22,132.5,131.51,132.43,133.134496,sell,132.22,169.35562999999993,0.0,-0.002117682650128582
2020-04-01 10:00:00+07:00,132.37,133.36,132.37,132.93,133.00831200000002,sell,132.22,169.35562999999993,0.0,-0.008621993646952162
2020-04-01 12:00:00+07:00,132.93,133.04,131.88,132.41,132.88512,sell,132.22,169.35562999999993,0.0,-0.006201784903947914
2020-04-01 14:00:00+07:00,132.42,132.75,131.36,132.19,132.76621600000001,sell,132.22,169.35562999999993,0.0,-0.004008470730600523
2020-04-01 16:00:00+07:00,132.19,132.54,131.65,132.08,132.65238000000002,sell,132.22,169.35562999999993,0.0,-0.0024202087430040325
2020-04-01 18:00:00+07:00,132.07,133.39,130.4,131.65,132.540864,sell,132.22,169.35562999999993,0.0,-0.008848888216608588
2020-04-01 20:00:00+07:00,131.65,131.91,130.59,131.8,132.43333199999998,sell,132.22,169.35562999999993,0.0,0.002344577219785224
2020-04-01 22:00:00+07:00,131.8,131.89,128.78,129.52,132.331152,sell,132.22,169.35562999999993,0.0,0.0024958402662230562
2020-04-02 00:00:00+07:00,129.52,130.18,129.28,129.7,132.2337,sell,132.22,169.35562999999993,0.0,0.015428830736650976
2020-04-02 02:00:00+07:00,129.7,132.89,129.19,132.15,132.141832,buy,132.15,169.4469799999999,0.09134999999999109,-0.022398789254634944
2020-04-02 04:00:00+07:00,132.15,134.96,131.85,133.71,132.056784,buy,132.15,169.4469799999999,0.0,-0.0022701475595914592
2020-04-02 06:00:00+07:00,133.71,139.0,133.5,136.5,131.97612800000002,buy,132.15,169.4469799999999,0.0,0.010215664018161137
2020-04-02 08:00:00+07:00,136.5,137.25,135.6,136.37,131.899868,buy,132.15,169.4469799999999,0.0,0.026106696935300707
2020-04-02 10:00:00+07:00,136.37,137.24,135.84,136.3,131.829552,buy,132.15,169.4469799999999,0.0,0.027922814982973877
2020-04-02 12:00:00+07:00,136.28,137.45,135.94,137.45,131.766372,buy,132.15,169.4469799999999,0.0,0.028679530836170957
2020-04-02 14:00:00+07:00,137.45,138.13,136.82,137.56,131.710188,buy,132.15,169.4469799999999,0.0,0.035338630344305615
2020-04-02 16:00:00+07:00,137.54,138.28,137.04,137.38,131.66065999999998,buy,132.15,169.4469799999999,0.0,0.03700340522133928
2020-04-02 18:00:00+07:00,137.38,138.88,137.0,137.41,131.617384,buy,132.15,169.4469799999999,0.0,0.03670071888006049
2020-04-02 20:00:00+07:00,137.54,140.07,136.48,139.22,131.581564,buy,132.15,169.4469799999999,0.0,0.03276579644343537
2020-04-02 22:00:00+07:00,139.35,143.72,138.36,143.68,131.55630000000002,buy,132.15,169.4469799999999,0.0,0.04699205448354149
2020-04-03 00:00:00+07:00,143.69,150.46,140.2,140.63,131.53842,buy,132.15,169.4469799999999,0.0,0.06091562618236839
2020-04-03 02:00:00+07:00,140.68,142.39,138.18,140.73,131.52870000000001,buy,132.15,169.4469799999999,0.0,0.045629965947786615
2020-04-03 04:00:00+07:00,140.56,142.97,140.23,142.53,131.52892,buy,132.15,169.4469799999999,0.0,0.06114264093832753
2020-04-03 06:00:00+07:00,142.53,142.53,140.14,141.12,131.539512,buy,132.15,169.4469799999999,0.0,0.0604615966704501
2020-04-03 08:00:00+07:00,141.12,142.63,140.54,142.33,131.56118800000002,buy,132.15,169.4469799999999,0.0,0.06348846008323863
2020-04-03 10:00:00+07:00,142.33,142.76,141.32,141.84,131.593296,buy,132.15,169.4469799999999,0.0,0.06939084373817622
2020-04-03 12:00:00+07:00,141.82,142.82,141.1,142.36,131.635584,buy,132.15,169.4469799999999,0.0,0.06772606886114255
2020-04-03 14:00:00+07:00,142.36,145.89,142.23,144.19,131.68845599999997,buy,132.15,169.4469799999999,0.0,0.07627695800227002
2020-04-03 16:00:00+07:00,144.19,146.63,143.62,146.55,131.75038800000002,buy,132.15,169.4469799999999,0.0,0.08679530836171016
2020-04-03 18:00:00+07:00,146.49,146.88,143.64,144.9,131.820316,buy,132.15,169.4469799999999,0.0,0.08694665153234946
2020-04-03 20:00:00+07:00,144.93,145.12,140.39,141.9,131.8959,buy,132.15,169.4469799999999,0.0,0.062353386303442906
2020-04-03 22:00:00+07:00,141.89,142.85,138.0,141.26,131.976236,buy,132.15,169.4469799999999,0.0,0.04426787741203174
2020-04-04 00:00:00+07:00,141.26,142.26,139.75,141.82,132.06168,buy,132.15,169.4469799999999,0.0,0.057510404842981415
2020-04-04 02:00:00+07:00,141.84,142.88,140.55,140.76,132.150968,buy,132.15,169.4469799999999,0.0,0.0635641316685585
2020-04-04 04:00:00+07:00,140.74,142.36,139.97,141.96,132.245068,buy,132.15,169.4469799999999,0.0,0.05917517972001508
2020-04-04 06:00:00+07:00,141.9,142.45,140.83,141.59,132.342424,buy,132.15,169.4469799999999,0.0,0.06568293605751045
2020-04-04 08:00:00+07:00,141.51,142.43,139.89,139.89,132.442936,buy,132.15,169.4469799999999,0.0,0.05856980703745729
2020-04-04 10:00:00+07:00,139.89,140.89,139.12,140.57,132.548248,buy,132.15,169.4469799999999,0.0,0.05274309496783956
2020-04-04 12:00:00+07:00,140.57,141.19,140.06,140.92,132.657912,buy,132.15,169.4469799999999,0.0,0.05985622398789252
2020-04-04 14:00:00+07:00,140.92,142.2,140.85,142.2,132.775484,buy,132.15,169.4469799999999,0.0,0.06583427922814974
2020-04-04 16:00:00+07:00,142.19,144.32,141.42,143.87,132.90056,buy,132.15,169.4469799999999,0.0,0.0701475595913733
2020-04-04 18:00:00+07:00,143.87,144.28,140.25,141.16,133.030968,buy,132.15,169.4469799999999,0.0,0.06129398410896704
2020-04-04 20:00:00+07:00,141.18,142.18,140.94,141.85,133.167044,buy,132.15,169.4469799999999,0.0,0.06651532349602718
2020-04-04 22:00:00+07:00,141.85,144.33,141.85,144.0,133.309328,buy,132.15,169.4469799999999,0.0,0.07340143776012098
2020-04-05 00:00:00+07:00,144.0,144.6,143.16,143.35,133.456884,buy,132.15,169.4469799999999,0.0,0.08331441543700334
2020-04-05 02:00:00+07:00,143.35,146.71,141.09,143.68,133.61022,buy,132.15,169.4469799999999,0.0,0.06765039727582291
2020-04-05 04:00:00+07:00,143.68,145.31,143.29,144.22,133.769004,buy,132.15,169.4469799999999,0.0,0.08429814604615957
2020-04-05 06:00:00+07:00,144.24,145.83,143.95,144.92,133.932616,buy,132.15,169.4469799999999,0.0,0.08929247067726055
2020-04-05 08:00:00+07:00,144.92,145.41,144.07,144.71,134.10183999999998,buy,132.15,169.4469799999999,0.0,0.09020052970109714
2020-04-05 10:00:00+07:00,144.71,144.83,142.83,143.31,134.277636,buy,132.15,169.4469799999999,0.0,0.08081725312145294
2020-04-05 12:00:00+07:00,143.31,144.45,142.18,143.17,134.45956,buy,132.15,169.4469799999999,0.0,0.07589860007567159
2020-04-05 14:00:00+07:00,143.15,143.18,142.32,143.11,134.644464,buy,132.15,169.4469799999999,0.0,0.07695800227014746
2020-04-05 16:00:00+07:00,143.11,143.88,142.34,142.41,134.83208000000002,buy,132.15,169.4469799999999,0.0,0.07710934544078696
2020-04-05 18:00:00+07:00,142.41,143.59,142.34,143.5,135.022688,buy,132.15,169.4469799999999,0.0,0.07710934544078696
2020-04-05 20:00:00+07:00,143.5,144.35,143.28,143.42,135.21622,buy,132.15,169.4469799999999,0.0,0.08422247446083991
2020-04-05 22:00:00+07:00,143.42,144.21,142.62,142.79,135.413464,buy,132.15,169.4469799999999,0.0,0.07922814982973891
2020-04-06 00:00:00+07:00,142.79,144.12,140.88,143.26,135.614208,buy,132.15,169.4469799999999,0.0,0.06606129398410888
2020-04-06 02:00:00+07:00,143.23,143.85,141.98,142.48,135.81966,buy,132.15,169.4469799999999,0.0,0.07438516836927721
2020-04-06 04:00:00+07:00,142.48,143.77,142.01,143.53,136.03048,buy,132.15,169.4469799999999,0.0,0.07461218312523636
2020-04-06 06:00:00+07:00,143.53,144.86,142.74,144.77,136.244892,buy,132.15,169.4469799999999,0.0,0.0801362088535755
2020-04-06 08:00:00+07:00,144.78,145.31,143.31,143.92,136.460844,buy,132.15,169.4469799999999,0.0,0.08444948921679907
2020-04-06 10:00:00+07:00,143.92,148.65,143.9,148.22,136.67926799999998,buy,132.15,169.4469799999999,0.0,0.08891411275066212
2020-04-06 12:00:00+07:00,148.16,151.32,147.08,150.52,136.901284,buy,132.15,169.4469799999999,0.0,0.11297767688233074
2020-04-06 14:00:00+07:00,150.5,150.87,148.73,150.04,137.126524,buy,132.15,169.4469799999999,0.0,0.12546348846008312
2020-04-06 16:00:00+07:00,150.04,155.86,149.98,153.32,137.355108,buy,132.15,169.4469799999999,0.0,0.13492243662504716
2020-04-06 18:00:00+07:00,153.32,157.08,153.32,156.37,137.58828000000003,buy,132.15,169.4469799999999,0.0,0.16019674612183116
2020-04-06 20:00:00+07:00,156.37,159.03,154.87,156.21,137.82575200000002,buy,132.15,169.4469799999999,0.0,0.17192584184638668
2020-04-06 22:00:00+07:00,156.26,165.29,156.03,163.9,138.07063200000002,buy,132.15,169.4469799999999,0.0,0.18070374574347328
2020-04-07 00:00:00+07:00,164.02,166.59,162.79,166.17,138.322516,buy,132.15,169.4469799999999,0.0,0.23185773741959884
2020-04-07 02:00:00+07:00,166.11,167.39,161.76,164.13,138.57658,buy,132.15,169.4469799999999,0.0,0.22406356413166845
2020-04-07 04:00:00+07:00,164.13,166.29,163.66,165.88,138.83624799999998,buy,132.15,169.4469799999999,0.0,0.23844116534241386
2020-04-07 06:00:00+07:00,165.92,176.37,165.55,171.49,139.103136,buy,132.15,169.4469799999999,0.0,0.2527430949678396
2020-04-07 08:00:00+07:00,171.49,173.62,167.74,170.11,139.37478,buy,132.15,169.4469799999999,0.0,0.2693151721528566
2020-04-07 10:00:00+07:00,170.11,171.33,168.33,169.29,139.65152799999998,buy,132.15,169.4469799999999,0.0,0.2737797956867197
2020-04-07 12:00:00+07:00,169.29,171.11,168.87,171.11,139.93308,buy,132.15,169.4469799999999,0.0,0.2778660612939841
2020-04-07 14:00:00+07:00,171.03,174.44,170.79,173.06,140.220624,buy,132.15,169.4469799999999,0.0,0.2923950056753688
2020-04-07 16:00:00+07:00,173.06,175.62,172.13,174.89,140.514868,buy,132.15,169.4469799999999,0.0,0.3025349981082103
2020-04-07 18:00:00+07:00,174.93,175.07,170.34,170.85,140.813112,buy,132.15,169.4469799999999,0.0,0.2889897843359818
2020-04-07 20:00:00+07:00,170.82,173.14,167.52,168.36,141.113488,buy,132.15,169.4469799999999,0.0,0.26765039727582296
2020-04-07 22:00:00+07:00,168.27,173.51,168.2,172.99,141.419584,buy,132.15,169.4469799999999,0.0,0.2727960650775632
2020-04-08 00:00:00+07:00,173.08,173.15,169.15,169.69,141.732648,buy,132.15,169.4469799999999,0.0,0.27998486568293607
2020-04-08 02:00:00+07:00,169.75,171.1,162.06,163.62,142.051108,buy,132.15,169.4469799999999,0.0,0.2263337116912599
2020-04-08 04:00:00+07:00,163.62,168.23,162.63,166.46,142.375572,buy,132.15,169.4469799999999,0.0,0.23064699205448344
2020-04-08 06:00:00+07:00,166.49,166.68,163.28,164.55,142.70648,buy,132.15,169.4469799999999,0.0,0.23556564510026481
2020-04-08 08:00:00+07:00,164.56,169.14,163.92,168.78,143.04425200000003,buy,132.15,169.4469799999999,0.0,0.2404086265607263
2020-04-08 10:00:00+07:00,168.82,173.4,168.64,172.52,143.391388,buy,132.15,169.4469799999999,0.0,0.27612561483163056
2020-04-08 12:00:00+07:00,172.52,174.53,169.15,170.14,143.748108,buy,132.15,169.4469799999999,0.0,0.27998486568293607
2020-04-08 14:00:00+07:00,170.17,171.64,167.46,168.77,144.11295199999998,buy,132.15,169.4469799999999,0.0,0.26719636776390465
2020-04-08 16:00:00+07:00,168.79,170.34,166.17,167.35,144.48528799999997,buy,132.15,169.4469799999999,0.0,0.2574347332576616
2020-04-08 18:00:00+07:00,167.35,170.51,166.9,169.14,144.863932,buy,132.15,169.4469799999999,0.0,0.26295875898600074
2020-04-08 20:00:00+07:00,169.14,169.81,166.73,168.55,145.24782,buy,132.15,169.4469799999999,0.0,0.2616723420355655
2020-04-08 22:00:00+07:00,168.55,171.08,168.36,170.56,145.640312,buy,132.15,169.4469799999999,0.0,0.2740068104426788
2020-04-09 00:00:00+07:00,170.59,171.39,170.28,171.12,146.040776,buy,132.15,169.4469799999999,0.0,0.2885357548240635
2020-04-09 02:00:00+07:00,171.12,172.6,169.22,172.06,146.44795200000002,buy,132.15,169.4469799999999,0.0,0.280514566780174
2020-04-09 04:00:00+07:00,172.06,173.16,171.62,172.89,146.86284,buy,132.15,169.4469799999999,0.0,0.298675747256905
2020-04-09 06:00:00+07:00,172.88,173.86,171.82,173.06,147.285024,buy,132.15,169.4469799999999,0.0,0.30018917896329916
2020-04-09 08:00:00+07:00,173.04,173.04,170.31,171.7,147.71372399999998,buy,132.15,169.4469799999999,0.0,0.28876276958002267
2020-04-09 10:00:00+07:00,171.7,171.7,168.42,170.02,148.14838,buy,132.15,169.4469799999999,0.0,0.2744608399545969
2020-04-09 12:00:00+07:00,170.02,171.26,169.64,171.11,148.58926,buy,132.15,169.4469799999999,0.0,0.2836927733636018
2020-04-09 14:00:00+07:00,171.11,173.55,170.69,172.69,149.037456,buy,132.15,169.4469799999999,0.0,0.2916382898221717
2020-04-09 16:00:00+07:00,172.69,172.7,170.13,171.29,149.492604,buy,132.15,169.4469799999999,0.0,0.2874006810442678
2020-04-09 18:00:00+07:00,171.32,172.21,165.33,171.09,149.954872,buy,132.15,169.4469799999999,0.0,0.25107832009080594
2020-04-09 20:00:00+07:00,171.09,171.84,169.95,171.24,150.42467200000002,buy,132.15,169.4469799999999,0.0,0.28603859250851293
2020-04-09 22:00:00+07:00,171.27,171.3,169.09,169.71,150.900432,buy,132.15,169.4469799999999,0.0,0.27953083617101776
2020-04-10 00:00:00+07:00,169.73,170.71,168.19,168.81,151.381812,buy,132.15,169.4469799999999,0.0,0.2727203934922436
2020-04-10 02:00:00+07:00,168.81,170.6,168.37,170.55,151.86983999999998,buy,132.15,169.4469799999999,0.0,0.27408248202799845
2020-04-10 04:00:00+07:00,170.57,171.07,169.08,170.92,152.364348,buy,132.15,169.4469799999999,0.0,0.27945516458569813
2020-04-10 06:00:00+07:00,170.92,171.05,168.92,170.16,152.864744,buy,132.15,169.4469799999999,0.0,0.2782444192205825
2020-04-10 08:00:00+07:00,170.16,170.28,167.04,168.35,153.369536,buy,132.15,169.4469799999999,0.0,0.2640181611804766
2020-04-10 10:00:00+07:00,168.35,168.55,159.95,163.44,153.87674800000002,buy,132.15,169.4469799999999,0.0,0.21036700718880047
2020-04-10 12:00:00+07:00,163.45,163.45,160.22,160.79,154.38662399999998,buy,132.15,169.4469799999999,0.0,0.21241013999243277
2020-04-10 14:00:00+07:00,160.8,160.86,156.24,158.05,154.895744,buy,132.15,169.4469799999999,0.0,0.1822928490351873
2020-04-10 16:00:00+07:00,158.05,159.61,157.47,159.11,155.40264000000002,buy,132.15,169.4469799999999,0.0,0.19160045402951187
2020-04-10 18:00:00+07:00,159.11,159.11,157.85,158.85,155.907564,buy,132.15,169.4469799999999,0.0,0.19447597427166088
2020-04-10 20:00:00+07:00,158.85,158.89,156.14,157.44,156.407788,buy,132.15,169.4469799999999,0.0,0.18153613318199
2020-04-10 22:00:00+07:00,157.44,157.74,152.5,156.87,156.900688,sell,156.87,201.1132999999999,31.666319999999995,-0.005545993497800755
2020-04-11 00:00:00+07:00,156.7,158.55,155.72,157.93,157.386744,buy,157.93,199.9684999999999,-1.1448000000000025,-0.013993541442411245
2020-04-11 02:00:00+07:00,157.94,159.23,157.62,159.13,157.860296,buy,157.93,199.9684999999999,0.0,-0.001962894953460408
2020-04-11 04:00:00+07:00,159.16,160.73,157.22,158.17,158.31986799999999,sell,158.17,200.27401999999987,0.30551999999997537,-0.016185117278877174
2020-04-11 06:00:00+07:00,158.15,159.82,156.7,159.73,158.7695,buy,159.73,198.30217999999985,-1.971840000000003,-0.01896951104989671
2020-04-11 08:00:00+07:00,159.71,160.67,159.09,160.07,159.206708,buy,159.73,198.30217999999985,0.0,-0.004006761409879086
2020-04-11 10:00:00+07:00,160.08,161.45,159.63,160.4,159.627176,buy,159.73,198.30217999999985,0.0,-0.0006260564702935849
2020-04-11 12:00:00+07:00,160.39,161.24,159.75,160.6,160.03280800000002,buy,159.73,198.30217999999985,0.0,0.00012521129405878816
2020-04-11 14:00:00+07:00,160.57,160.61,158.35,158.97,160.423044,sell,158.97,197.34989999999985,-0.9522799999999885,-0.010316411901616751
2020-04-11 16:00:00+07:00,159.03,159.07,157.27,157.56,160.796348,sell,158.97,197.34989999999985,0.0,-0.0006290495061961019
2020-04-11 18:00:00+07:00,157.56,159.55,157.28,158.9,161.1515,sell,158.97,197.34989999999985,0.0,-0.003648487135937677
2020-04-11 20:00:00+07:00,158.9,158.97,156.69,156.91,161.486448,sell,158.97,197.34989999999985,0.0,0.0
2020-04-11 22:00:00+07:00,156.91,158.31,155.5,156.06,161.80481600000002,sell,158.97,197.34989999999985,0.0,0.004151726740894487
2020-04-12 00:00:00+07:00,156.03,157.57,155.24,157.11,162.10996,sell,158.97,197.34989999999985,0.0,0.008806693086745962
2020-04-12 02:00:00+07:00,157.17,157.19,154.16,154.85,162.39661199999998,sell,158.97,197.34989999999985,0.0,0.011197081210291258
2020-04-12 04:00:00+07:00,154.99,158.81,154.49,157.96,162.667456,sell,158.97,197.34989999999985,0.0,0.0010064792099137988
2020-04-12 06:00:00+07:00,158.0,159.65,157.2,157.83,162.92704,sell,158.97,197.34989999999985,0.0,-0.004277536642133779
2020-04-12 08:00:00+07:00,157.83,158.36,156.41,157.17,163.173052,sell,158.97,197.34989999999985,0.0,0.0038372019877963466
2020-04-12 10:00:00+07:00,157.2,157.34,155.32,156.57,163.40635600000002,sell,158.97,197.34989999999985,0.0,0.010253506950997015
2020-04-12 12:00:00+07:00,156.57,157.62,156.37,157.02,163.624228,sell,158.97,197.34989999999985,0.0,0.008492168333647823
2020-04-12 14:00:00+07:00,157.05,158.0,156.4,157.58,163.823752,sell,158.97,197.34989999999985,0.0,0.006101780210102528
2020-04-12 16:00:00+07:00,157.58,158.72,157.37,157.45,164.0061,sell,158.97,197.34989999999985,0.0,0.001572623765490344
2020-04-12 18:00:00+07:00,157.45,160.44,157.45,159.69,164.173536,sell,158.97,197.34989999999985,0.0,-0.009247027741083215
2020-04-12 20:00:00+07:00,159.75,161.71,159.48,160.72,164.32774799999999,sell,158.97,197.34989999999985,0.0,-0.01723595646977423
2020-04-12 22:00:00+07:00,160.72,164.06,160.72,164.06,164.469152,sell,158.97,197.34989999999985,0.0,-0.03201861986538343
2020-04-13 00:00:00+07:00,164.1,165.39,162.31,163.08,164.598496,sell,158.97,197.34989999999985,0.0,-0.04038497829779196
2020-04-13 02:00:00+07:00,163.09,165.23,162.99,163.92,164.713424,sell,158.97,197.34989999999985,0.0,-0.03937849908787816
2020-04-13 04:00:00+07:00,163.95,164.64,160.48,162.07,164.813024,sell,158.97,197.34989999999985,0.0,-0.035667107001320926
2020-04-13 06:00:00+07:00,162.07,162.68,149.6,153.53,164.89398799999998,sell,158.97,197.34989999999985,0.0,-0.023337736679876757
2020-04-13 08:00:00+07:00,153.53,154.16,152.15,154.09,164.95561600000002,sell,158.97,197.34989999999985,0.0,0.030257281248034236
2020-04-13 10:00:00+07:00,154.04,154.05,151.43,152.96,164.997452,sell,158.97,197.34989999999985,0.0,0.030949235704849892
2020-04-13 12:00:00+07:00,152.96,154.05,152.16,153.67,165.021084,sell,158.97,197.34989999999985,0.0,0.030949235704849892
2020-04-13 14:00:00+07:00,153.67,153.67,152.07,152.71,165.027752,sell,158.97,197.34989999999985,0.0,0.033339623828395365
2020-04-13 16:00:00+07:00,152.71,153.89,150.89,153.81,165.01694,sell,158.97,197.34989999999985,0.0,0.03195571491476387
2020-04-13 18:00:00+07:00,153.81,156.88,152.27,153.63,164.98675199999997,sell,158.97,197.34989999999985,0.0,0.013147134679499298
2020-04-13 20:00:00+07:00,153.63,154.58,151.42,153.44,164.938176,sell,158.97,197.34989999999985,0.0,0.027615273322010355
2020-04-13 22:00:00+07:00,153.4,155.31,153.04,154.01,164.87157599999998,sell,158.97,197.34989999999985,0.0,0.023023211926778617
2020-04-14 00:00:00+07:00,154.01,154.75,153.72,154.07,164.786576,sell,158.97,197.34989999999985,0.0,0.026545889161477
2020-04-14 02:00:00+07:00,154.07,156.92,154.07,156.68,164.68588,sell,158.97,197.34989999999985,0.0,0.012895514877020894
2020-04-14 04:00:00+07:00,156.68,159.37,156.47,158.13,164.570756,sell,158.97,197.34989999999985,0.0,-0.002516198024784586
2020-04-14 06:00:00+07:00,158.13,158.75,156.23,156.39,164.438864,sell,158.97,197.34989999999985,0.0,0.0013839089136314956
2020-04-14 08:00:00+07:00,156.39,158.29,155.93,157.8,164.29066,sell,158.97,197.34989999999985,0.0,0.004277536642133779
2020-04-14 10:00:00+07:00,157.8,159.23,157.32,158.33,164.126652,sell,158.97,197.34989999999985,0.0,-0.0016355287161099006
2020-04-14 12:00:00+07:00,158.33,158.49,157.18,157.36,163.94832,sell,158.97,197.34989999999985,0.0,0.0030194376297413964
2020-04-14 14:00:00+07:00,157.36,158.9,155.62,156.66,163.759808,sell,158.97,197.34989999999985,0.0,0.00044033465433725345
2020-04-14 16:00:00+07:00,156.67,158.48,156.26,156.56,163.562856,sell,158.97,197.34989999999985,0.0,0.0030823425803611316
2020-04-14 18:00:00+07:00,156.56,157.68,156.33,157.44,163.36172799999997,sell,158.97,197.34989999999985,0.0,0.008114738629930125
2020-04-14 20:00:00+07:00,157.44,161.54,157.44,159.38,163.157272,sell,158.97,197.34989999999985,0.0,-0.016166572309240696
2020-04-14 22:00:00+07:00,159.38,161.46,159.16,161.42,162.95032,sell,158.97,197.34989999999985,0.0,-0.015663332704283883
2020-04-15 00:00:00+07:00,161.42,162.13,159.28,160.64,162.74300000000002,sell,158.97,197.34989999999985,0.0,-0.019877964395797927
2020-04-15 02:00:00+07:00,160.64,160.69,158.76,159.15,162.536392,sell,158.97,197.34989999999985,0.0,-0.01081965150657356
2020-04-15 04:00:00+07:00,159.15,160.92,158.68,159.65,162.329784,sell,158.97,197.34989999999985,0.0,-0.012266465370824613
2020-04-15 06:00:00+07:00,159.65,160.08,156.09,157.14,162.124288,sell,158.97,197.34989999999985,0.0,-0.006982449518777214
2020-04-15 08:00:00+07:00,157.14,160.38,156.72,160.05,161.922744,sell,158.97,197.34989999999985,0.0,-0.00886959803736552
2020-04-15 10:00:00+07:00,160.05,161.43,159.52,159.94,161.723044,sell,158.97,197.34989999999985,0.0,-0.015474617852425036
